case_id,benchmark,model,n_runs,dar,modal_decision,n_unique_decisions,dcb,has_trajectory,tar,n_unique_trajectories,dar_tar_gap,has_evidence,ecd,scde
TXN-2025-007,compliance,gemma4_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-007,compliance,gpt-oss_20b,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-007,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-007,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-007,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-007,compliance,qwen3.5_latest,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-008,compliance,claude-opus-4-20250514,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-008,compliance,claude-sonnet-4-20250514,3,0.6666666666666666,escalate,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TXN-2025-008,compliance,gemini-2.0-flash,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-008,compliance,gemini-2.5-pro,3,1.0,escalate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.16666666666666666,0.16666666666666666
TXN-2025-008,compliance,gemma4_latest,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-008,compliance,gpt-oss_20b,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-008,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-008,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-008,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-008,compliance,qwen3.5_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-009,compliance,claude-opus-4-20250514,3,0.6666666666666666,dismiss,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TXN-2025-009,compliance,claude-sonnet-4-20250514,3,1.0,investigate,1,1.0,True,0.3333333333333333,3,0.6666666666666667,True,0.16666666666666666,0.16666666666666666
TXN-2025-009,compliance,gemini-2.0-flash,3,1.0,dismiss,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.16666666666666666,0.16666666666666666
TXN-2025-009,compliance,gemini-2.5-pro,3,0.6666666666666666,investigate,2,0.42061983571430506,True,0.3333333333333333,3,0.3333333333333333,False,,
TXN-2025-009,compliance,gemma4_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-009,compliance,gpt-oss_20b,8,0.875,escalate,2,0.6570490198018722,True,0.875,2,0.0,False,,
TXN-2025-009,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-009,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-009,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-009,compliance,qwen3.5_latest,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-010,compliance,claude-opus-4-20250514,3,0.6666666666666666,investigate,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TXN-2025-010,compliance,claude-sonnet-4-20250514,3,0.6666666666666666,escalate,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TXN-2025-010,compliance,gemini-2.0-flash,3,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-010,compliance,gemini-2.5-pro,3,0.6666666666666666,escalate,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TXN-2025-010,compliance,gemma4_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-010,compliance,gpt-oss_20b,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-010,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-010,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-010,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-010,compliance,qwen3.5_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-011,compliance,claude-opus-4-20250514,3,1.0,escalate,1,1.0,True,0.3333333333333333,3,0.6666666666666667,True,0.1333333333333333,0.1333333333333333
TXN-2025-011,compliance,claude-sonnet-4-20250514,3,0.6666666666666666,investigate,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TXN-2025-011,compliance,gemini-2.0-flash,3,0.6666666666666666,investigate,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TXN-2025-011,compliance,gemini-2.5-pro,3,0.6666666666666666,escalate,2,0.42061983571430506,True,1.0,1,-0.33333333333333337,False,,
TXN-2025-011,compliance,gemma4_latest,8,0.875,investigate,2,0.6570490198018722,True,0.875,2,0.0,False,,
TXN-2025-011,compliance,gpt-oss_20b,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-011,compliance,granite3.3_latest,8,1.0,escalate,1,1.0,False,,0,,False,,
TXN-2025-011,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-011,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-011,compliance,qwen3.5_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-012,compliance,claude-opus-4-20250514,3,0.6666666666666666,investigate,2,0.42061983571430506,True,0.3333333333333333,3,0.3333333333333333,False,,
TXN-2025-012,compliance,claude-sonnet-4-20250514,3,1.0,investigate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.3333333333333333,0.3333333333333333
TXN-2025-012,compliance,gemini-2.0-flash,3,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-012,compliance,gemini-2.5-pro,3,0.6666666666666666,investigate,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TXN-2025-012,compliance,gemma4_latest,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-012,compliance,gpt-oss_20b,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-012,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-012,compliance,mistral_7b,8,1.0,dismiss,1,1.0,False,,0,,False,,
TXN-2025-012,compliance,qwen2.5_7b-instruct,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-012,compliance,qwen3.5_latest,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-013,compliance,claude-opus-4-20250514,3,1.0,escalate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.1333333333333333,0.1333333333333333
TXN-2025-013,compliance,claude-sonnet-4-20250514,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-013,compliance,gemini-2.0-flash,3,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-013,compliance,gemini-2.5-pro,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-013,compliance,gemma4_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-013,compliance,gpt-oss_20b,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-013,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-013,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-013,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-013,compliance,qwen3.5_latest,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-014,compliance,claude-opus-4-20250514,3,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-014,compliance,claude-sonnet-4-20250514,3,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-014,compliance,gemini-2.0-flash,3,0.6666666666666666,dismiss,2,0.42061983571430506,True,1.0,1,-0.33333333333333337,False,,
TXN-2025-014,compliance,gemini-2.5-pro,3,1.0,investigate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.3333333333333333,0.3333333333333333
TXN-2025-014,compliance,gemma4_latest,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-014,compliance,gpt-oss_20b,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-014,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-014,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-014,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-014,compliance,qwen3.5_latest,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-015,compliance,claude-opus-4-20250514,3,0.6666666666666666,escalate,2,0.42061983571430506,True,1.0,1,-0.33333333333333337,False,,
TXN-2025-015,compliance,claude-sonnet-4-20250514,3,1.0,escalate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.1333333333333333,0.1333333333333333
TXN-2025-015,compliance,gemini-2.0-flash,3,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-015,compliance,gemini-2.5-pro,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.3333333333333333,0.3333333333333333
TXN-2025-015,compliance,gemma4_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-015,compliance,gpt-oss_20b,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-015,compliance,granite3.3_latest,8,1.0,escalate,1,1.0,False,,0,,False,,
TXN-2025-015,compliance,mistral_7b,8,1.0,escalate,1,1.0,False,,0,,False,,
TXN-2025-015,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-015,compliance,qwen3.5_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-016,compliance,claude-opus-4-20250514,3,0.6666666666666666,investigate,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TXN-2025-016,compliance,claude-sonnet-4-20250514,3,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-016,compliance,gemini-2.0-flash,3,0.6666666666666666,dismiss,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TXN-2025-016,compliance,gemini-2.5-pro,3,0.6666666666666666,escalate,2,0.42061983571430506,True,1.0,1,-0.33333333333333337,False,,
TXN-2025-016,compliance,gemma4_latest,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-016,compliance,gpt-oss_20b,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-016,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-016,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-016,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-016,compliance,qwen3.5_latest,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-017,compliance,claude-opus-4-20250514,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-017,compliance,claude-sonnet-4-20250514,3,1.0,escalate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.39999999999999997,0.39999999999999997
TXN-2025-017,compliance,gemini-2.0-flash,3,1.0,escalate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.39999999999999997,0.39999999999999997
TXN-2025-017,compliance,gemini-2.5-pro,3,0.6666666666666666,investigate,2,0.42061983571430506,True,0.3333333333333333,3,0.3333333333333333,False,,
TXN-2025-017,compliance,gemma4_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-017,compliance,gpt-oss_20b,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-017,compliance,granite3.3_latest,8,1.0,escalate,1,1.0,False,,0,,False,,
TXN-2025-017,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-017,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-017,compliance,qwen3.5_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-018,compliance,claude-opus-4-20250514,3,0.6666666666666666,investigate,2,0.42061983571430506,True,1.0,1,-0.33333333333333337,False,,
TXN-2025-018,compliance,claude-sonnet-4-20250514,3,1.0,investigate,1,1.0,True,0.3333333333333333,3,0.6666666666666667,True,0.24444444444444444,0.24444444444444444
TXN-2025-018,compliance,gemini-2.0-flash,3,0.6666666666666666,dismiss,2,0.42061983571430506,True,1.0,1,-0.33333333333333337,False,,
TXN-2025-018,compliance,gemini-2.5-pro,3,0.6666666666666666,investigate,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TXN-2025-018,compliance,gemma4_latest,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-018,compliance,gpt-oss_20b,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-018,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-018,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-018,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-018,compliance,qwen3.5_latest,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-019,compliance,claude-opus-4-20250514,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-019,compliance,claude-sonnet-4-20250514,3,1.0,escalate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.1333333333333333,0.1333333333333333
TXN-2025-019,compliance,gemini-2.0-flash,3,0.6666666666666666,escalate,2,0.42061983571430506,True,1.0,1,-0.33333333333333337,False,,
TXN-2025-019,compliance,gemini-2.5-pro,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-019,compliance,gemma4_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-019,compliance,gpt-oss_20b,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-019,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-019,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-019,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-019,compliance,qwen3.5_latest,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-020,compliance,claude-opus-4-20250514,3,1.0,investigate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.1333333333333333,0.1333333333333333
TXN-2025-020,compliance,claude-sonnet-4-20250514,3,1.0,investigate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.3333333333333333,0.3333333333333333
TXN-2025-020,compliance,gemini-2.0-flash,3,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-020,compliance,gemini-2.5-pro,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-020,compliance,gemma4_latest,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-020,compliance,gpt-oss_20b,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-020,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-020,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-020,compliance,qwen2.5_7b-instruct,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-020,compliance,qwen3.5_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-021,compliance,claude-opus-4-20250514,3,1.0,investigate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.0,0.0
TXN-2025-021,compliance,claude-sonnet-4-20250514,3,0.6666666666666666,escalate,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TXN-2025-021,compliance,gemini-2.0-flash,3,1.0,investigate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.26666666666666666,0.26666666666666666
TXN-2025-021,compliance,gemini-2.5-pro,3,1.0,escalate,1,1.0,True,0.3333333333333333,3,0.6666666666666667,True,0.22222222222222224,0.22222222222222224
TXN-2025-021,compliance,gemma4_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-021,compliance,gpt-oss_20b,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-021,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-021,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-021,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-021,compliance,qwen3.5_latest,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-022,compliance,claude-opus-4-20250514,3,1.0,dismiss,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.0,0.0
TXN-2025-022,compliance,claude-sonnet-4-20250514,3,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-022,compliance,gemini-2.0-flash,3,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-022,compliance,gemini-2.5-pro,3,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-022,compliance,gemma4_latest,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-022,compliance,gpt-oss_20b,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-022,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-022,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-022,compliance,qwen2.5_7b-instruct,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-022,compliance,qwen3.5_latest,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-023,compliance,claude-opus-4-20250514,3,1.0,escalate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.26666666666666666,0.26666666666666666
TXN-2025-023,compliance,claude-sonnet-4-20250514,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-023,compliance,gemini-2.0-flash,3,1.0,escalate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.22222222222222224,0.22222222222222224
TXN-2025-023,compliance,gemini-2.5-pro,3,1.0,escalate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.0,0.0
TXN-2025-023,compliance,gemma4_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-023,compliance,gpt-oss_20b,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-023,compliance,granite3.3_latest,8,1.0,escalate,1,1.0,False,,0,,False,,
TXN-2025-023,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-023,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-023,compliance,qwen3.5_latest,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-024,compliance,claude-opus-4-20250514,3,0.6666666666666666,investigate,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TXN-2025-024,compliance,claude-sonnet-4-20250514,3,1.0,investigate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.1333333333333333,0.1333333333333333
TXN-2025-024,compliance,gemini-2.0-flash,3,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-024,compliance,gemini-2.5-pro,3,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-024,compliance,gemma4_latest,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-024,compliance,gpt-oss_20b,8,0.875,investigate,2,0.6570490198018722,True,0.875,2,0.0,False,,
TXN-2025-024,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-024,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-024,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-024,compliance,qwen3.5_latest,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-025,compliance,claude-opus-4-20250514,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-025,compliance,claude-sonnet-4-20250514,3,1.0,escalate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.1333333333333333,0.1333333333333333
TXN-2025-025,compliance,gemini-2.0-flash,3,0.6666666666666666,escalate,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TXN-2025-025,compliance,gemini-2.5-pro,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-025,compliance,gemma4_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-025,compliance,gpt-oss_20b,8,0.875,investigate,2,0.6570490198018722,True,1.0,1,-0.125,False,,
TXN-2025-025,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-025,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-025,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-025,compliance,qwen3.5_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-026,compliance,claude-opus-4-20250514,3,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.26666666666666666,0.26666666666666666
TXN-2025-026,compliance,claude-sonnet-4-20250514,3,1.0,investigate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.1333333333333333,0.1333333333333333
TXN-2025-026,compliance,gemini-2.0-flash,3,0.6666666666666666,investigate,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TXN-2025-026,compliance,gemini-2.5-pro,3,0.6666666666666666,investigate,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TXN-2025-026,compliance,gemma4_latest,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-026,compliance,gpt-oss_20b,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-026,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-026,compliance,mistral_7b,8,1.0,dismiss,1,1.0,False,,0,,False,,
TXN-2025-026,compliance,qwen2.5_7b-instruct,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-026,compliance,qwen3.5_latest,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-027,compliance,claude-opus-4-20250514,3,1.0,escalate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.22222222222222224,0.22222222222222224
TXN-2025-027,compliance,claude-sonnet-4-20250514,3,1.0,escalate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.22222222222222224,0.22222222222222224
TXN-2025-027,compliance,gemini-2.0-flash,3,1.0,escalate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.16666666666666666,0.16666666666666666
TXN-2025-027,compliance,gemini-2.5-pro,3,1.0,escalate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.16666666666666666,0.16666666666666666
TXN-2025-027,compliance,gemma4_latest,8,1.0,escalate,1,1.0,True,0.875,2,0.125,True,0.1,0.1
TXN-2025-027,compliance,gpt-oss_20b,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-027,compliance,granite3.3_latest,8,1.0,escalate,1,1.0,False,,0,,False,,
TXN-2025-027,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-027,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-027,compliance,qwen3.5_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-028,compliance,claude-opus-4-20250514,3,1.0,dismiss,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.1333333333333333,0.1333333333333333
TXN-2025-028,compliance,claude-sonnet-4-20250514,3,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.22222222222222224,0.22222222222222224
TXN-2025-028,compliance,gemini-2.0-flash,3,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-028,compliance,gemini-2.5-pro,3,1.0,investigate,1,1.0,True,1.0,1,0.0,True,,
TXN-2025-028,compliance,gemma4_latest,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-028,compliance,gpt-oss_20b,8,0.75,investigate,2,0.4881404928570853,True,1.0,1,-0.25,False,,
TXN-2025-028,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-028,compliance,mistral_7b,8,1.0,dismiss,1,1.0,False,,0,,False,,
TXN-2025-028,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-028,compliance,qwen3.5_latest,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-029,compliance,claude-opus-4-20250514,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.26666666666666666,0.26666666666666666
TXN-2025-029,compliance,claude-sonnet-4-20250514,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-029,compliance,gemini-2.0-flash,3,0.6666666666666666,escalate,2,0.42061983571430506,True,1.0,1,-0.33333333333333337,False,,
TXN-2025-029,compliance,gemini-2.5-pro,3,0.6666666666666666,escalate,2,0.42061983571430506,True,0.3333333333333333,3,0.3333333333333333,False,,
